timestamp,electricity_kwh,gas_m3,production_ton
2025-05-27 00:00:00,503.91,72.87,18.52
2025-05-27 01:00:00,500.72,78.46,16.37
2025-05-27 02:00:00,499.17,74.23,16.77
2025-05-27 03:00:00,501.31,86.64,16.27
2025-05-27 04:00:00,522.26,74.09,15.46
2025-05-27 05:00:00,516.74,79.99,15.82
2025-05-27 06:00:00,519.57,77.79,18.97
2025-05-27 07:00:00,511.85,85.94,18.89
2025-05-27 08:00:00,497.7,84.21,15.39
2025-05-27 09:00:00,510.18,79.73,19.24
2025-05-27 10:00:00,529.93,74.02,21.85
2025-05-27 11:00:00,518.36,72.88,22.18
2025-05-27 12:00:00,547.86,75.87,24.67
2025-05-27 13:00:00,561.4,70.56,22.29
2025-05-27 14:00:00,562.2,69.03,23.35
2025-05-27 15:00:00,564.66,69.09,21.94
2025-05-27 16:00:00,530.31,66.63,21.04
2025-05-27 17:00:00,577.59,61.15,23.04
2025-05-27 18:00:00,531.49,62.34,21.65
2025-05-27 19:00:00,548.41,62.7,24.7
2025-05-27 20:00:00,554.28,65.53,20.07
2025-05-27 21:00:00,543.65,69.66,19.49
2025-05-27 22:00:00,511.81,71.17,19.32
2025-05-27 23:00:00,507.15,77.08,19.63
2025-05-28 00:00:00,521.0,70.08,18.91
2025-05-28 01:00:00,518.34,78.14,15.41
2025-05-28 02:00:00,489.37,76.25,18.67
2025-05-28 03:00:00,508.81,87.57,16.8
2025-05-28 04:00:00,478.97,81.56,13.89
2025-05-28 05:00:00,511.78,80.76,17.41
2025-05-28 06:00:00,491.74,83.96,16.66
2025-05-28 07:00:00,510.5,83.42,19.92
2025-05-28 08:00:00,513.69,80.6,19.64
2025-05-28 09:00:00,539.14,82.74,21.29
2025-05-28 10:00:00,532.65,84.29,22.21
2025-05-28 11:00:00,527.39,80.28,20.95
2025-05-28 12:00:00,548.7,74.48,22.42
2025-05-28 13:00:00,581.45,79.15,23.96
2025-05-28 14:00:00,565.12,72.69,23.16
2025-05-28 15:00:00,556.2,65.5,22.01
2025-05-28 16:00:00,545.8,68.26,24.63
2025-05-28 17:00:00,548.34,66.51,22.63
2025-05-28 18:00:00,565.2,65.11,21.18
2025-05-28 19:00:00,537.42,68.37,23.8
2025-05-28 20:00:00,545.04,61.5,18.49
2025-05-28 21:00:00,559.84,74.95,19.2
2025-05-28 22:00:00,533.24,73.14,18.54
2025-05-28 23:00:00,507.44,66.48,19.55
2025-05-29 00:00:00,549.37,77.1,17.46
2025-05-29 01:00:00,537.12,78.62,16.58
2025-05-29 02:00:00,513.5,84.13,18.35
2025-05-29 03:00:00,522.05,86.69,17.94
2025-05-29 04:00:00,497.69,88.55,16.76
2025-05-29 05:00:00,513.28,81.76,17.68
2025-05-29 06:00:00,498.65,84.89,16.53
2025-05-29 07:00:00,488.96,81.05,18.23
2025-05-29 08:00:00,553.88,85.35,19.14
2025-05-29 09:00:00,500.63,73.09,18.45
2025-05-29 10:00:00,533.48,74.54,18.79
2025-05-29 11:00:00,540.67,75.55,21.02
2025-05-29 12:00:00,551.04,74.79,23.39
2025-05-29 13:00:00,547.97,73.5,23.29
2025-05-29 14:00:00,552.83,75.46,22.18
2025-05-29 15:00:00,559.16,67.07,26.11
2025-05-29 16:00:00,565.5,63.55,21.61
2025-05-29 17:00:00,557.56,65.92,23.26
2025-05-29 18:00:00,553.97,64.88,21.49
2025-05-29 19:00:00,530.89,69.21,22.96
2025-05-29 20:00:00,575.21,73.41,20.64
2025-05-29 21:00:00,546.31,74.37,19.71
2025-05-29 22:00:00,534.11,74.81,20.38
2025-05-29 23:00:00,514.26,70.94,18.3
2025-05-30 00:00:00,501.64,74.43,18.77
2025-05-30 01:00:00,523.58,78.56,17.27
2025-05-30 02:00:00,503.58,76.3,13.95
2025-05-30 03:00:00,512.23,78.29,19.59
2025-05-30 04:00:00,481.42,83.24,17.72
2025-05-30 05:00:00,525.61,77.95,17.03
2025-05-30 06:00:00,518.52,86.82,19.52
2025-05-30 07:00:00,508.08,81.32,17.34
2025-05-30 08:00:00,522.01,83.82,18.13
2025-05-30 09:00:00,532.84,81.38,18.3
2025-05-30 10:00:00,508.96,83.39,20.54
2025-05-30 11:00:00,561.54,69.62,20.71
2025-05-30 12:00:00,550.55,79.41,21.77
2025-05-30 13:00:00,538.76,77.26,20.83
2025-05-30 14:00:00,537.57,71.98,22.07
2025-05-30 15:00:00,571.89,71.17,23.55
2025-05-30 16:00:00,561.47,70.16,24.54
2025-05-30 17:00:00,564.83,64.12,22.65
2025-05-30 18:00:00,555.4,67.19,8.25
2025-05-30 19:00:00,535.66,70.39,9.36
2025-05-30 20:00:00,552.63,61.82,9.72
2025-05-30 21:00:00,535.31,70.99,9.35
2025-05-30 22:00:00,530.66,71.3,8.3
2025-05-30 23:00:00,559.28,75.13,6.5
2025-05-31 00:00:00,529.73,70.55,4.58
2025-05-31 01:00:00,524.58,74.47,4.82
2025-05-31 02:00:00,546.79,74.11,1.5
2025-05-31 03:00:00,508.69,75.73,4.45
2025-05-31 04:00:00,503.49,84.84,6.52
2025-05-31 05:00:00,492.22,80.67,3.76
2025-05-31 06:00:00,498.21,80.68,2.47
2025-05-31 07:00:00,478.59,86.54,4.01
2025-05-31 08:00:00,526.86,80.73,4.16
2025-05-31 09:00:00,502.72,84.03,6.52
2025-05-31 10:00:00,542.56,75.33,8.56
2025-05-31 11:00:00,535.73,75.86,5.78
2025-05-31 12:00:00,545.22,71.83,4.73
2025-05-31 13:00:00,548.68,74.85,4.42
2025-05-31 14:00:00,574.81,70.28,7.19
2025-05-31 15:00:00,575.22,71.9,6.85
2025-05-31 16:00:00,557.87,68.61,7.36
2025-05-31 17:00:00,544.11,60.46,5.24
2025-05-31 18:00:00,568.86,66.08,16.34
2025-05-31 19:00:00,536.09,61.9,14.18
2025-05-31 20:00:00,521.68,69.28,12.65
2025-05-31 21:00:00,545.75,71.29,10.54
2025-05-31 22:00:00,549.26,73.31,11.88
2025-05-31 23:00:00,517.55,72.5,11.39
2025-06-01 00:00:00,534.77,69.29,10.34
2025-06-01 01:00:00,516.45,77.8,11.85
2025-06-01 02:00:00,528.81,80.43,10.29
2025-06-01 03:00:00,531.34,80.02,9.91
2025-06-01 04:00:00,509.76,82.23,10.02
2025-06-01 05:00:00,499.0,76.12,9.61
2025-06-01 06:00:00,495.14,83.23,10.94
2025-06-01 07:00:00,535.18,82.35,11.37
2025-06-01 08:00:00,509.95,77.68,12.2
2025-06-01 09:00:00,539.31,82.51,13.46
2025-06-01 10:00:00,552.68,77.27,15.34
2025-06-01 11:00:00,540.86,77.87,15.19
2025-06-01 12:00:00,552.81,76.71,12.5
2025-06-01 13:00:00,576.3,74.08,15.76
2025-06-01 14:00:00,553.9,66.31,16.18
2025-06-01 15:00:00,555.44,68.0,15.86
2025-06-01 16:00:00,566.79,75.52,14.34
2025-06-01 17:00:00,588.76,72.16,16.45
2025-06-01 18:00:00,591.16,69.92,13.3
2025-06-01 19:00:00,561.22,68.23,15.26
2025-06-01 20:00:00,546.32,64.61,14.75
2025-06-01 21:00:00,566.23,68.78,13.6
2025-06-01 22:00:00,517.94,69.52,10.34
2025-06-01 23:00:00,539.34,72.63,12.27
2025-06-02 00:00:00,528.04,69.94,18.88
2025-06-02 01:00:00,542.09,80.41,17.46
2025-06-02 02:00:00,538.91,69.6,17.0
2025-06-02 03:00:00,500.78,83.66,16.55
2025-06-02 04:00:00,516.21,85.0,16.47
2025-06-02 05:00:00,505.85,90.87,17.29
2025-06-02 06:00:00,512.6,82.13,19.32
2025-06-02 07:00:00,530.56,80.91,17.66
2025-06-02 08:00:00,521.98,82.35,19.69
2025-06-02 09:00:00,536.64,82.62,16.77
2025-06-02 10:00:00,555.38,78.68,20.15
2025-06-02 11:00:00,571.1,72.93,22.36
2025-06-02 12:00:00,559.63,76.95,23.33
2025-06-02 13:00:00,563.08,72.93,21.26
2025-06-02 14:00:00,549.41,67.47,23.24
2025-06-02 15:00:00,592.87,63.66,23.93
2025-06-02 16:00:00,577.74,76.71,21.93
2025-06-02 17:00:00,571.63,70.18,20.59
2025-06-02 18:00:00,568.28,68.96,20.5
2025-06-02 19:00:00,568.12,66.87,19.58
2025-06-02 20:00:00,568.58,70.49,21.62
2025-06-02 21:00:00,563.71,65.66,20.11
2025-06-02 22:00:00,567.14,71.7,18.7
2025-06-02 23:00:00,539.26,73.78,17.42
2025-06-03 00:00:00,555.01,71.4,19.19
2025-06-03 01:00:00,538.55,76.7,17.13
2025-06-03 02:00:00,517.08,77.56,17.47
2025-06-03 03:00:00,489.91,77.98,15.89
2025-06-03 04:00:00,514.98,80.04,15.67
2025-06-03 05:00:00,537.79,76.75,18.6
2025-06-03 06:00:00,505.37,86.72,17.96
2025-06-03 07:00:00,522.53,88.2,18.69
2025-06-03 08:00:00,529.48,78.69,19.6
2025-06-03 09:00:00,547.86,84.54,21.17
2025-06-03 10:00:00,535.2,78.89,22.16
2025-06-03 11:00:00,535.34,77.03,20.14
2025-06-03 12:00:00,563.85,70.47,21.79
2025-06-03 13:00:00,550.17,70.98,21.35
2025-06-03 14:00:00,538.49,72.86,23.1
2025-06-03 15:00:00,596.69,65.93,22.52
2025-06-03 16:00:00,584.21,65.48,22.51
2025-06-03 17:00:00,597.84,65.49,22.31
2025-06-03 18:00:00,580.11,55.07,21.77
2025-06-03 19:00:00,572.91,68.42,24.51
2025-06-03 20:00:00,562.54,70.3,18.44
2025-06-03 21:00:00,547.48,70.62,19.8
2025-06-03 22:00:00,550.66,74.3,17.41
2025-06-03 23:00:00,527.32,71.38,18.68
2025-06-04 00:00:00,512.66,81.34,16.17
2025-06-04 01:00:00,517.7,74.11,17.31
2025-06-04 02:00:00,537.35,78.21,16.21
2025-06-04 03:00:00,496.43,79.53,18.28
2025-06-04 04:00:00,495.45,82.58,15.3
2025-06-04 05:00:00,523.28,81.89,15.76
2025-06-04 06:00:00,510.77,82.64,16.49
2025-06-04 07:00:00,528.58,80.35,18.94
2025-06-04 08:00:00,541.85,80.39,19.46
2025-06-04 09:00:00,540.65,72.84,19.63
2025-06-04 10:00:00,531.54,81.81,21.53
2025-06-04 11:00:00,567.62,73.49,18.76
2025-06-04 12:00:00,566.43,73.28,21.81
2025-06-04 13:00:00,561.72,69.22,22.56
2025-06-04 14:00:00,565.7,72.99,23.09
2025-06-04 15:00:00,574.69,67.44,23.06
2025-06-04 16:00:00,565.62,59.52,23.18
2025-06-04 17:00:00,545.12,68.26,23.12
2025-06-04 18:00:00,578.25,64.38,24.44
2025-06-04 19:00:00,573.07,67.19,22.34
2025-06-04 20:00:00,522.48,70.98,18.95
2025-06-04 21:00:00,557.93,65.89,20.99
2025-06-04 22:00:00,569.33,70.82,19.03
2025-06-04 23:00:00,518.71,70.23,17.8
2025-06-05 00:00:00,527.6,78.45,16.12
2025-06-05 01:00:00,519.95,77.35,17.03
2025-06-05 02:00:00,542.89,78.92,17.32
2025-06-05 03:00:00,531.73,76.31,17.88
2025-06-05 04:00:00,500.52,84.55,15.76
2025-06-05 05:00:00,519.54,85.8,16.89
2025-06-05 06:00:00,551.54,80.32,17.27
2025-06-05 07:00:00,511.92,83.27,17.8
2025-06-05 08:00:00,526.83,83.99,17.38
2025-06-05 09:00:00,541.43,88.42,18.71
2025-06-05 10:00:00,531.87,80.37,20.4
2025-06-05 11:00:00,574.83,77.07,22.24
2025-06-05 12:00:00,548.21,74.46,21.83
2025-06-05 13:00:00,540.48,72.59,21.15
2025-06-05 14:00:00,558.14,73.69,22.57
2025-06-05 15:00:00,578.88,66.26,21.49
2025-06-05 16:00:00,558.33,71.34,23.77
2025-06-05 17:00:00,574.12,61.88,24.38
2025-06-05 18:00:00,575.44,69.33,22.22
2025-06-05 19:00:00,544.57,70.58,22.29
2025-06-05 20:00:00,548.54,70.89,19.9
2025-06-05 21:00:00,555.51,70.29,20.26
2025-06-05 22:00:00,553.52,72.38,19.13
2025-06-05 23:00:00,527.54,71.53,19.64
2025-06-06 00:00:00,530.98,71.06,17.11
2025-06-06 01:00:00,518.42,77.94,17.25
2025-06-06 02:00:00,528.9,79.24,15.72
2025-06-06 03:00:00,522.71,83.89,17.71
2025-06-06 04:00:00,508.1,81.43,16.27
2025-06-06 05:00:00,521.59,83.28,16.95
2025-06-06 06:00:00,510.81,84.01,16.74
2025-06-06 07:00:00,528.15,84.73,18.2
2025-06-06 08:00:00,534.07,85.25,20.01
2025-06-06 09:00:00,569.29,77.32,20.35
2025-06-06 10:00:00,535.98,81.46,22.23
2025-06-06 11:00:00,546.26,76.44,20.64
2025-06-06 12:00:00,545.59,77.25,22.06
2025-06-06 13:00:00,545.83,78.1,23.9
2025-06-06 14:00:00,559.17,63.62,21.7
2025-06-06 15:00:00,579.06,73.59,24.37
2025-06-06 16:00:00,581.36,67.66,24.66
2025-06-06 17:00:00,574.03,64.28,21.21
2025-06-06 18:00:00,562.56,65.47,24.98
2025-06-06 19:00:00,555.3,63.66,21.11
2025-06-06 20:00:00,543.25,69.85,18.69
2025-06-06 21:00:00,541.92,65.72,18.62
2025-06-06 22:00:00,523.55,75.22,18.97
2025-06-06 23:00:00,555.99,75.35,17.94
2025-06-07 00:00:00,556.26,75.8,10.61
2025-06-07 01:00:00,493.64,69.94,9.76
2025-06-07 02:00:00,522.32,74.37,9.37
2025-06-07 03:00:00,519.01,80.38,12.97
2025-06-07 04:00:00,516.83,81.84,11.48
2025-06-07 05:00:00,505.52,86.02,12.45
2025-06-07 06:00:00,532.34,72.81,10.44
2025-06-07 07:00:00,527.45,80.07,11.49
2025-06-07 08:00:00,542.51,84.86,11.22
2025-06-07 09:00:00,522.67,79.48,12.34
2025-06-07 10:00:00,520.27,77.36,14.73
2025-06-07 11:00:00,554.9,71.43,13.4
2025-06-07 12:00:00,540.86,78.7,14.2
2025-06-07 13:00:00,577.14,71.23,13.83
2025-06-07 14:00:00,534.12,74.83,15.76
2025-06-07 15:00:00,562.05,74.47,14.22
2025-06-07 16:00:00,561.06,72.68,16.36
2025-06-07 17:00:00,564.61,67.16,14.22
2025-06-07 18:00:00,570.92,65.31,17.29
2025-06-07 19:00:00,568.65,65.34,15.41
2025-06-07 20:00:00,566.6,74.96,13.44
2025-06-07 21:00:00,561.6,68.6,13.08
2025-06-07 22:00:00,540.41,74.69,14.14
2025-06-07 23:00:00,567.25,74.62,12.42
2025-06-08 00:00:00,549.51,73.56,12.34
2025-06-08 01:00:00,518.0,76.18,13.85
2025-06-08 02:00:00,515.93,83.14,11.36
2025-06-08 03:00:00,509.92,80.77,8.53
2025-06-08 04:00:00,519.15,80.34,11.32
2025-06-08 05:00:00,499.83,79.9,12.72
2025-06-08 06:00:00,505.16,84.12,12.0
2025-06-08 07:00:00,488.78,80.92,10.64
2025-06-08 08:00:00,521.02,84.01,12.39
2025-06-08 09:00:00,549.7,89.56,14.78
2025-06-08 10:00:00,538.74,80.81,11.8
2025-06-08 11:00:00,546.94,83.38,11.91
2025-06-08 12:00:00,559.47,72.5,13.37
2025-06-08 13:00:00,546.28,75.32,16.06
2025-06-08 14:00:00,566.4,75.39,12.43
2025-06-08 15:00:00,582.44,74.17,15.1
2025-06-08 16:00:00,574.9,72.55,15.48
2025-06-08 17:00:00,584.26,67.33,14.69
2025-06-08 18:00:00,585.96,70.11,12.6
2025-06-08 19:00:00,572.64,63.71,14.13
2025-06-08 20:00:00,546.3,73.7,12.2
2025-06-08 21:00:00,545.11,66.01,13.17
2025-06-08 22:00:00,571.95,75.39,11.43
2025-06-08 23:00:00,540.33,76.58,12.42
2025-06-09 00:00:00,531.41,78.63,17.82
2025-06-09 01:00:00,509.78,84.3,15.89
2025-06-09 02:00:00,516.61,82.68,17.77
2025-06-09 03:00:00,525.66,76.01,16.82
2025-06-09 04:00:00,513.92,83.99,17.48
2025-06-09 05:00:00,506.62,76.11,17.64
2025-06-09 06:00:00,512.69,82.68,19.08
2025-06-09 07:00:00,539.17,81.25,19.19
2025-06-09 08:00:00,537.02,84.16,19.71
2025-06-09 09:00:00,541.74,77.78,17.72
2025-06-09 10:00:00,547.63,76.22,20.25
2025-06-09 11:00:00,530.63,78.82,18.33
2025-06-09 12:00:00,559.39,79.11,20.32
2025-06-09 13:00:00,577.34,72.94,23.85
2025-06-09 14:00:00,562.11,79.13,22.2
2025-06-09 15:00:00,583.74,68.14,24.22
2025-06-09 16:00:00,578.48,70.45,21.8
2025-06-09 17:00:00,582.01,68.47,22.28
2025-06-09 18:00:00,567.76,65.8,22.15
2025-06-09 19:00:00,576.0,71.86,23.21
2025-06-09 20:00:00,535.03,64.96,21.83
2025-06-09 21:00:00,550.77,62.08,19.26
2025-06-09 22:00:00,553.68,70.56,18.49
2025-06-09 23:00:00,540.07,72.03,18.58
2025-06-10 00:00:00,545.13,78.72,20.6
2025-06-10 01:00:00,520.33,72.7,17.36
2025-06-10 02:00:00,509.77,80.83,15.99
2025-06-10 03:00:00,490.33,82.07,15.94
2025-06-10 04:00:00,509.6,83.06,16.76
2025-06-10 05:00:00,522.16,86.38,17.66
2025-06-10 06:00:00,528.42,82.92,16.67
2025-06-10 07:00:00,500.31,82.91,19.52
2025-06-10 08:00:00,544.63,83.5,18.32
2025-06-10 09:00:00,519.11,80.3,21.44
2025-06-10 10:00:00,539.2,74.26,20.97
2025-06-10 11:00:00,539.85,75.63,20.98
2025-06-10 12:00:00,561.56,74.09,18.63
2025-06-10 13:00:00,562.73,70.96,22.06
2025-06-10 14:00:00,576.19,69.89,22.81
2025-06-10 15:00:00,596.74,69.97,22.96
2025-06-10 16:00:00,576.27,67.11,23.51
2025-06-10 17:00:00,560.94,70.26,22.04
2025-06-10 18:00:00,573.92,70.04,22.75
2025-06-10 19:00:00,591.88,58.95,20.32
2025-06-10 20:00:00,566.85,63.06,21.89
2025-06-10 21:00:00,564.46,60.93,21.13
2025-06-10 22:00:00,519.08,70.04,19.54
2025-06-10 23:00:00,541.43,71.75,19.35
2025-06-11 00:00:00,524.68,75.53,17.45
2025-06-11 01:00:00,512.48,80.02,17.12
2025-06-11 02:00:00,517.65,78.85,16.75
2025-06-11 03:00:00,516.55,78.55,18.49
2025-06-11 04:00:00,504.33,81.91,17.28
2025-06-11 05:00:00,517.24,81.0,16.42
2025-06-11 06:00:00,514.4,77.83,17.74
2025-06-11 07:00:00,531.83,86.08,17.86
2025-06-11 08:00:00,530.41,83.41,19.37
2025-06-11 09:00:00,539.37,85.73,19.74
2025-06-11 10:00:00,555.71,74.67,19.09
2025-06-11 11:00:00,556.7,71.42,20.15
2025-06-11 12:00:00,555.21,71.72,21.61
2025-06-11 13:00:00,530.01,74.33,24.19
2025-06-11 14:00:00,573.73,74.01,20.64
2025-06-11 15:00:00,555.4,70.35,23.42
2025-06-11 16:00:00,569.01,68.57,24.77
2025-06-11 17:00:00,575.16,70.26,23.76
2025-06-11 18:00:00,587.0,65.39,22.09
2025-06-11 19:00:00,590.34,70.97,21.23
2025-06-11 20:00:00,543.18,75.02,21.55
2025-06-11 21:00:00,530.53,65.62,21.81
2025-06-11 22:00:00,547.87,70.11,20.09
2025-06-11 23:00:00,539.26,68.07,18.72
2025-06-12 00:00:00,510.67,71.62,19.33
2025-06-12 01:00:00,522.43,78.44,17.62
2025-06-12 02:00:00,526.94,73.1,17.21
2025-06-12 03:00:00,496.46,77.93,17.76
2025-06-12 04:00:00,498.78,85.62,16.34
2025-06-12 05:00:00,504.75,83.51,20.99
2025-06-12 06:00:00,513.82,85.69,18.07
2025-06-12 07:00:00,531.7,78.2,18.28
2025-06-12 08:00:00,522.1,82.17,20.24
2025-06-12 09:00:00,534.56,87.26,21.32
2025-06-12 10:00:00,574.71,76.68,19.95
2025-06-12 11:00:00,534.03,75.36,19.45
2025-06-12 12:00:00,545.51,77.04,21.72
2025-06-12 13:00:00,571.49,69.78,22.94
2025-06-12 14:00:00,580.84,73.51,22.01
2025-06-12 15:00:00,575.31,63.05,22.97
2025-06-12 16:00:00,597.44,59.58,22.74
2025-06-12 17:00:00,574.35,68.37,20.64
2025-06-12 18:00:00,537.36,63.57,22.91
2025-06-12 19:00:00,564.16,65.29,22.58
2025-06-12 20:00:00,548.44,71.14,21.01
2025-06-12 21:00:00,571.03,71.53,20.47
2025-06-12 22:00:00,557.45,66.7,18.44
2025-06-12 23:00:00,511.78,74.75,18.36
2025-06-13 00:00:00,548.95,73.95,18.69
2025-06-13 01:00:00,536.77,78.53,15.76
2025-06-13 02:00:00,513.11,78.93,15.88
2025-06-13 03:00:00,513.74,75.39,15.29
2025-06-13 04:00:00,534.58,79.43,19.12
2025-06-13 05:00:00,484.84,74.29,17.07
2025-06-13 06:00:00,523.68,83.65,19.6
2025-06-13 07:00:00,537.7,84.12,18.41
2025-06-13 08:00:00,525.67,79.46,21.38
2025-06-13 09:00:00,543.45,80.25,21.48
2025-06-13 10:00:00,542.57,75.59,19.96
2025-06-13 11:00:00,536.62,81.47,21.64
2025-06-13 12:00:00,543.17,70.5,20.92
2025-06-13 13:00:00,572.0,71.84,23.39
2025-06-13 14:00:00,556.48,66.46,24.19
2025-06-13 15:00:00,546.21,70.17,25.26
2025-06-13 16:00:00,572.14,71.71,24.55
2025-06-13 17:00:00,561.89,60.01,23.12
2025-06-13 18:00:00,549.01,69.29,22.55
2025-06-13 19:00:00,563.78,72.98,21.2
2025-06-13 20:00:00,568.51,68.52,22.96
2025-06-13 21:00:00,550.57,66.98,18.96
2025-06-13 22:00:00,526.99,70.87,17.98
2025-06-13 23:00:00,542.85,71.02,17.18
2025-06-14 00:00:00,544.23,81.88,12.91
2025-06-14 01:00:00,555.88,79.99,12.47
2025-06-14 02:00:00,539.61,82.15,11.65
2025-06-14 03:00:00,499.84,88.2,11.43
2025-06-14 04:00:00,526.57,86.63,9.7
2025-06-14 05:00:00,518.26,82.3,11.64
2025-06-14 06:00:00,499.72,83.09,13.1
2025-06-14 07:00:00,525.55,90.99,10.73
2025-06-14 08:00:00,555.78,79.34,11.03
2025-06-14 09:00:00,551.67,80.06,13.37
2025-06-14 10:00:00,525.82,75.45,14.42
2025-06-14 11:00:00,548.58,70.71,14.95
2025-06-14 12:00:00,562.68,71.92,15.83
2025-06-14 13:00:00,535.37,69.92,14.88
2025-06-14 14:00:00,540.59,68.81,12.9
2025-06-14 15:00:00,571.4,71.49,15.57
2025-06-14 16:00:00,572.82,68.03,16.31
2025-06-14 17:00:00,542.01,70.81,13.94
2025-06-14 18:00:00,572.82,67.53,14.21
2025-06-14 19:00:00,579.01,67.9,11.36
2025-06-14 20:00:00,553.73,67.05,13.17
2025-06-14 21:00:00,551.17,76.16,14.92
2025-06-14 22:00:00,551.55,69.52,11.96
2025-06-14 23:00:00,542.21,76.14,10.76
2025-06-15 00:00:00,503.67,70.86,13.97
2025-06-15 01:00:00,509.1,76.22,12.05
2025-06-15 02:00:00,512.04,86.03,11.69
2025-06-15 03:00:00,502.0,83.05,11.24
2025-06-15 04:00:00,535.7,77.03,10.31
2025-06-15 05:00:00,523.93,79.12,11.0
2025-06-15 06:00:00,500.35,88.61,13.61
2025-06-15 07:00:00,518.08,83.04,11.2
2025-06-15 08:00:00,543.96,80.96,14.13
2025-06-15 09:00:00,524.03,77.93,13.42
2025-06-15 10:00:00,553.79,77.89,13.93
2025-06-15 11:00:00,569.13,82.02,11.97
2025-06-15 12:00:00,573.54,72.55,14.89
2025-06-15 13:00:00,564.02,70.82,14.61
2025-06-15 14:00:00,584.78,73.1,12.95
2025-06-15 15:00:00,561.25,65.7,15.0
2025-06-15 16:00:00,607.59,64.8,14.37
2025-06-15 17:00:00,573.2,67.29,15.01
2025-06-15 18:00:00,584.2,67.11,13.35
2025-06-15 19:00:00,557.28,64.44,12.76
2025-06-15 20:00:00,564.49,69.73,13.62
2025-06-15 21:00:00,558.42,70.11,12.53
2025-06-15 22:00:00,529.05,64.09,12.09
2025-06-15 23:00:00,521.25,75.66,10.56
2025-06-16 00:00:00,525.63,73.01,17.81
2025-06-16 01:00:00,539.26,79.89,18.17
2025-06-16 02:00:00,490.51,86.28,17.43
2025-06-16 03:00:00,509.47,80.42,16.56
2025-06-16 04:00:00,533.35,79.67,15.13
2025-06-16 05:00:00,495.93,87.55,16.38
2025-06-16 06:00:00,535.81,80.06,16.99
2025-06-16 07:00:00,504.38,89.35,19.51
2025-06-16 08:00:00,513.25,80.31,20.19
2025-06-16 09:00:00,531.52,78.46,20.37
2025-06-16 10:00:00,569.12,87.28,20.36
2025-06-16 11:00:00,538.78,78.34,23.06
2025-06-16 12:00:00,529.31,80.68,22.88
2025-06-16 13:00:00,540.29,72.84,20.11
2025-06-16 14:00:00,580.0,70.66,24.8
2025-06-16 15:00:00,548.76,59.1,22.81
2025-06-16 16:00:00,588.12,71.61,24.03
2025-06-16 17:00:00,570.64,68.62,23.16
2025-06-16 18:00:00,566.52,66.61,20.57
2025-06-16 19:00:00,567.17,69.34,20.94
2025-06-16 20:00:00,544.99,68.21,18.46
2025-06-16 21:00:00,552.34,66.04,19.07
2025-06-16 22:00:00,525.08,72.27,19.39
2025-06-16 23:00:00,555.86,72.26,18.58
2025-06-17 00:00:00,513.29,77.59,17.07
2025-06-17 01:00:00,529.26,76.09,17.1
2025-06-17 02:00:00,502.46,77.36,17.23
2025-06-17 03:00:00,506.92,78.75,17.81
2025-06-17 04:00:00,508.09,78.83,16.35
2025-06-17 05:00:00,559.13,80.9,17.22
2025-06-17 06:00:00,516.78,84.51,16.37
2025-06-17 07:00:00,508.97,80.1,5.94
2025-06-17 08:00:00,520.33,77.81,9.05
2025-06-17 09:00:00,511.16,83.42,9.83
2025-06-17 10:00:00,538.58,78.52,8.56
2025-06-17 11:00:00,576.14,79.76,8.21
2025-06-17 12:00:00,560.34,74.23,8.28
2025-06-17 13:00:00,574.87,70.93,10.5
2025-06-17 14:00:00,552.37,64.9,4.49
2025-06-17 15:00:00,566.03,65.39,11.93
2025-06-17 16:00:00,573.36,65.02,9.26
2025-06-17 17:00:00,558.71,68.26,5.99
2025-06-17 18:00:00,573.0,66.62,11.8
2025-06-17 19:00:00,571.94,63.68,5.72
2025-06-17 20:00:00,565.14,58.34,18.07
2025-06-17 21:00:00,548.01,70.96,18.92
2025-06-17 22:00:00,559.34,74.07,19.03
2025-06-17 23:00:00,531.76,76.31,19.94
2025-06-18 00:00:00,523.47,71.62,17.46
2025-06-18 01:00:00,544.3,80.66,16.44
2025-06-18 02:00:00,501.38,80.98,16.73
2025-06-18 03:00:00,489.37,82.62,16.62
2025-06-18 04:00:00,500.68,79.8,18.83
2025-06-18 05:00:00,520.22,82.26,8.23
2025-06-18 06:00:00,536.25,89.41,6.43
2025-06-18 07:00:00,511.39,88.6,6.99
2025-06-18 08:00:00,554.22,81.76,5.46
2025-06-18 09:00:00,534.14,81.33,8.76
2025-06-18 10:00:00,539.29,71.32,8.25
2025-06-18 11:00:00,535.63,81.28,9.07
2025-06-18 12:00:00,584.57,77.61,9.61
2025-06-18 13:00:00,559.06,74.14,10.91
2025-06-18 14:00:00,546.04,68.89,8.69
2025-06-18 15:00:00,605.95,69.58,9.26
2025-06-18 16:00:00,576.21,73.2,11.04
2025-06-18 17:00:00,581.57,68.54,8.83
2025-06-18 18:00:00,592.22,76.21,8.74
2025-06-18 19:00:00,571.92,70.11,11.77
2025-06-18 20:00:00,571.62,64.86,8.26
2025-06-18 21:00:00,551.09,67.91,10.08
2025-06-18 22:00:00,553.99,68.52,7.02
2025-06-18 23:00:00,535.11,75.93,6.86
2025-06-19 00:00:00,528.4,79.04,4.74
2025-06-19 01:00:00,524.48,83.08,18.14
2025-06-19 02:00:00,512.03,77.84,17.96
2025-06-19 03:00:00,522.48,82.29,17.11
2025-06-19 04:00:00,521.23,86.41,17.65
2025-06-19 05:00:00,526.69,88.15,18.45
2025-06-19 06:00:00,526.59,78.69,16.1
